ANGLE;SPEED_X;SPEED_Y;TRACK_-45;TRACK_-20;TRACK_0;TRACK_20;TRACK_45;TRACK_POS;CLASS
0.00862932;125.425;-7.13357;11.1337;61.4417;30.9866;16.8999;10.3842;0.0399272;4;
0.00867677;125.211;-7.09085;11.2141;61.949;30.894;16.8169;10.3241;0.0336466;4;
0.00863707;125.014;-7.31534;11.2915;62.5288;30.8081;16.7376;10.266;0.027503;4;
0.0089767;124.792;-6.99078;11.3745;63.103;30.7002;16.6493;10.2051;0.0213943;4;
0.00986445;124.592;-6.8562;11.4662;63.6364;30.56;16.5477;10.1401;0.0153142;4;
0.00996947;124.388;-6.87212;11.545;64.3832;30.4663;16.4659;10.0818;0.00928243;4;
0.00914347;124.175;-7.04499;11.6093;65.4035;30.4264;16.4063;10.0306;0.00320536;4;
0.00813675;123.962;-7.24814;11.6715;66.5742;30.3958;16.3499;9.97984;-0.00295359;4;
0.0070827;123.754;-7.41741;11.733;67.8867;30.3677;16.2943;9.92933;-0.00912069;4;
0.00594425;123.526;-7.47337;11.7933;69.37;30.344;16.2401;9.87908;-0.0153224;4;
0.00558615;123.314;-7.47895;11.8664;70.8142;30.274;16.1666;9.82266;-0.0215129;4;
0.00499952;123.107;-7.63229;11.9348;72.4955;30.2182;16.0994;9.76862;-0.0276382;4;
0.00467038;122.877;-7.3484;12.0054;74.3034;30.1494;16.0279;9.7141;-0.0335953;4;
0.00530899;122.678;-7.09726;12.091;76.0061;30.0241;15.9341;9.65308;-0.0394374;4;
0.00627697;122.48;-6.90282;12.1826;77.7906;29.8789;15.8321;9.58949;-0.0452835;4;
0.00661075;122.28;-6.85072;12.2615;80.0496;29.7737;15.7479;9.53249;-0.0509577;4;
0.00656939;122.071;-6.6947;12.3333;82.7434;29.6912;15.6731;9.47873;-0.0565928;4;
0.00533807;121.862;-6.85141;12.3838;85.6232;29.68;15.6274;9.43438;-0.0621923;4;
0.00362146;121.647;-6.94487;12.4254;88.2382;29.698;15.5934;9.39374;-0.0677836;4;
0.00140452;121.432;-7.26439;12.4578;90.6907;29.7467;15.5716;9.35695;-0.0733622;4;
-3.11613E-4;121.227;-7.53717;12.4986;92.7696;29.7658;15.5379;9.31649;-0.0789144;4;
-0.00179291;121.008;-7.49608;12.5425;94.622;29.772;15.4993;9.27487;-0.0843933;4;
-0.00267386;120.784;-7.36008;12.5965;96.2022;29.7419;15.446;9.22875;-0.0898509;4;
-0.0031904;120.59;-7.55327;12.6555;97.6045;29.6929;15.3853;9.18092;-0.095193;4;
-0.00394332;120.37;-7.34407;12.7075;98.9816;29.6763;15.3331;9.1369;-0.10032;2;
-0.0031544;120.164;-6.88908;12.7857;99.9656;29.5792;15.2447;9.08226;-0.105337;2;
-0.00294471;120.093;-6.84384;12.8518;101.023;29.5376;15.1724;9.03344;-0.110205;2;
-0.00272119;120.098;-6.69976;12.9168;102.033;29.5147;15.1013;8.98562;-0.114957;2;
-0.002859;120.076;-6.56093;12.9744;103.068;29.5377;15.0397;8.94115;-0.119642;2;
-0.00296247;120.061;-6.52991;13.0323;104.053;29.5808;14.9775;8.8966;-0.124304;2;
-0.00331926;120.096;-6.65383;13.0858;105.043;29.667;14.9211;8.85381;-0.128978;2;
-0.00319123;120.104;-6.63159;13.148;105.909;29.7427;14.8532;8.80756;-0.133634;2;
-0.00265419;120.088;-6.58804;13.218;106.67;29.8122;14.7755;8.75841;-0.13828;2;
-0.00113952;120.126;-6.33327;13.3073;107.238;29.8254;14.6741;8.70182;-0.142964;2;
8.32081E-4;120.173;-6.05957;13.4057;107.71;29.8233;14.5627;8.64243;-0.147607;2;
0.00383556;120.206;-5.87289;13.5251;107.998;29.7532;14.4279;8.57611;-0.152227;2;
0.00731516;120.213;-5.23465;13.6547;108.199;29.6616;14.2842;8.50758;-0.156763;2;
0.0114418;120.282;-4.5097;13.8003;108.288;29.5287;14.1265;8.43466;-0.161331;2;
0.0150033;120.351;-4.3481;13.9353;108.46;29.4697;13.9842;8.36704;-0.165805;2;
0.0176117;120.35;-3.89908;14.0522;108.771;29.5249;13.8638;8.30605;-0.170299;2;
0.0208733;120.388;-3.51674;14.1851;108.971;29.5437;13.7297;8.2409;-0.174799;2;
0.0228335;120.455;-3.39302;14.2909;109.356;29.7249;13.6245;8.18449;-0.179317;2;
0.024853;120.49;-3.25522;14.4;109.718;29.9379;13.5175;8.12725;-0.183899;2;
0.0263957;120.541;-3.15558;14.501;110.133;30.245;13.4192;8.07201;-0.188613;2;
0.0270189;120.561;-3.24025;14.5823;110.663;30.7137;13.3395;8.02201;-0.193408;2;
0.0269194;120.634;-3.39133;14.6487;111.273;31.3435;13.2732;7.97535;-0.198341;2;
0.0264332;120.663;-3.72707;14.7065;63.6157;32.1177;13.2131;7.92985;-0.203408;2;
0.0257106;120.657;-3.88428;14.7491;59.3481;33.0417;13.1564;7.88489;-0.208569;2;
0.0254947;120.738;-3.95082;14.7926;55.9706;34.0202;13.0879;7.83535;-0.213867;2;
0.0253261;120.781;-4.01513;14.8257;53.0482;35.1403;13.0278;7.785;-0.219213;2;
0.024943;120.799;-4.26176;14.8417;50.4062;36.4829;12.9866;7.73644;-0.22451;2;
0.0254679;120.828;-3.87284;14.8658;48.3005;37.8483;12.9392;7.68232;-0.22979;2;
0.0263562;120.906;-3.86315;14.8871;46.4831;39.3435;12.8965;7.62526;-0.235146;2;
0.0266556;120.938;-3.84731;14.8843;44.6809;41.2503;12.8838;7.57274;-0.240408;2;
0.028056;120.941;-3.69763;14.8936;43.2544;43.1584;12.8599;7.51319;-0.245707;2;
0.0290489;120.999;-3.67012;14.8844;41.8443;45.5378;12.8617;7.45613;-0.251012;2;
0.0297776;121.031;-3.69611;14.8611;40.4831;48.4669;12.8863;7.40013;-0.256376;2;
0.0303894;121.066;-3.68778;14.8277;39.1946;52.0447;12.9304;7.34373;-0.261859;2;
0.0302297;121.067;-3.90667;14.7728;37.8744;56.5562;13.013;7.29179;-0.267464;2;
0.0298734;121.157;-4.03448;14.7076;36.6159;59.9434;13.1218;7.24817;-0.273164;2;
0.0298152;121.204;-4.16106;14.6411;35.477;62.4852;13.2446;7.21136;-0.278958;2;
0.0292108;121.231;-4.39448;14.5583;34.3388;64.7741;13.409;7.1875;-0.284776;2;
0.0291181;121.199;-4.21799;14.4774;33.3234;66.6624;13.5853;7.17018;-0.290629;1;
0.0292499;121.281;-4.1431;14.3929;32.3817;68.3151;13.7839;7.16176;-0.296478;1;
0.029778;121.359;-4.39512;14.3079;31.5218;69.7455;13.9994;7.1609;-0.302361;1;
0.0269461;121.413;-4.34053;14.2653;30.9928;70.4351;14.1289;7.14745;-0.30822;1;
0.0222268;121.534;-3.82344;14.2517;30.6836;70.6231;14.1916;7.12518;-0.313467;1;
0.0191183;121.65;-3.41211;14.2548;30.5102;70.4898;14.2111;7.09912;-0.318016;1;
0.0174291;121.766;-2.82655;14.2723;30.4511;70.0868;14.1913;7.0697;-0.321947;1;
0.01682;121.867;-2.251;14.3;30.4756;69.4864;14.1425;7.03834;-0.325352;1;
0.0168278;121.987;-1.74964;14.3322;30.5447;68.7784;14.0799;7.00727;-0.328325;1;
0.0172193;122.118;-1.29454;14.3666;30.6402;68.0062;14.0102;6.97705;-0.330968;1;
0.0174763;122.214;-0.958405;14.396;30.7178;67.2647;13.9511;6.95056;-0.333344;1;
0.01756;122.324;-0.738316;14.421;30.7759;66.5581;13.9021;6.92709;-0.335541;1;
0.0177069;122.458;-0.570903;14.4456;30.8368;65.8424;13.8534;6.90452;-0.337612;1;
0.0178277;122.554;-0.447767;14.4687;30.8931;65.1331;13.8079;6.88316;-0.339584;1;
0.0179255;122.701;-0.349405;14.4907;30.9458;64.4291;13.7646;6.86267;-0.341487;1;
0.0181556;122.796;-0.268033;14.5144;31.0099;63.7024;13.7171;6.8416;-0.343364;1;
0.018363;122.896;-0.213075;14.5373;31.0709;62.9808;13.6715;6.82116;-0.345195;1;
0.0184357;123.037;-0.177872;14.5581;31.1195;62.2824;13.6309;6.80173;-0.347014;1;
0.0185678;123.121;-0.144936;14.5794;31.1728;61.5744;13.589;6.78225;-0.348801;1;
0.018682;123.218;-0.130372;14.6007;31.2251;60.8689;13.5471;6.76261;-0.350616;1;
0.0186553;123.375;-0.129542;14.6198;31.2642;60.1863;13.5106;6.74408;-0.352411;1;
0.0187085;123.451;-0.115564;14.6399;31.3105;59.4903;13.4713;6.72506;-0.354205;1;
0.018795;123.584;-0.106879;14.6607;31.3601;58.7883;13.4307;6.70573;-0.356007;1;
0.0187938;123.703;-0.110357;14.6802;31.4016;58.1;13.3932;6.68701;-0.357806;1;
0.0187895;123.785;-0.105167;14.6995;31.4426;57.4119;13.356;6.66841;-0.359595;1;
0.018841;123.91;-0.0992406;14.7197;31.489;56.7142;13.3167;6.6493;-0.361399;1;
0.0187995;124.036;-0.107959;14.7386;31.5269;56.0302;13.2805;6.63078;-0.363203;1;
0.0187538;124.138;-0.108615;14.7576;31.5648;55.3459;13.2441;6.61214;-0.365021;1;
0.0187738;124.234;-0.101847;14.7774;31.6083;54.6513;13.2058;6.59324;-0.366824;1;
0.018786;124.367;-0.103214;14.797;31.6509;53.9576;13.168;6.57446;-0.36862;1;
0.0188396;124.475;-0.0954299;14.8172;31.6974;53.2574;13.1287;6.55545;-0.370413;1;
0.0189257;124.551;-0.0847513;14.8384;31.748;52.5512;13.0874;6.53572;-0.372255;1;
0.0190315;124.692;-0.07699;14.8596;31.8024;51.8426;13.0462;6.5163;-0.374057;1;
0.0191572;124.811;-0.0665181;14.8812;31.8885;51.1308;13.004;6.49651;-0.375883;1;
0.0192552;124.877;-0.0607503;14.9022;32.0106;50.4233;12.9633;6.47721;-0.377678;1;
0.019347;125.017;-0.0559935;14.9234;32.1789;49.7156;12.922;6.45754;-0.379513;1;
0.019465;125.139;-0.0479634;14.9453;32.4052;49.0037;12.8794;6.43753;-0.381365;1;
0.0195775;125.205;-0.0439855;14.967;32.6973;48.2926;12.8373;6.41762;-0.383212;1;
0.0196366;125.341;-0.0439196;14.9881;33.0651;47.5881;12.7966;6.39793;-0.38507;1;
0.0197477;125.453;-0.0370502;15.0097;33.5468;46.877;12.7548;6.37816;-0.386904;1;
0.019861;125.525;-0.0336834;15.0318;34.18;46.1645;12.7118;6.35785;-0.38879;1;
0.0198863;125.67;-0.0372265;15.0524;35.0168;45.4631;12.6723;6.33833;-0.390652;1;
0.0199509;125.765;-0.0348942;15.0738;36.2578;44.7561;12.631;6.31833;-0.392536;1;
0.0201097;125.88;-0.0241886;15.0968;38.7224;44.0373;12.5863;6.29762;-0.394435;1;
0.0201073;125.993;-0.0324083;15.1173;82.8158;43.3374;12.547;6.27792;-0.396331;1;
0.0201271;126.093;-0.0346527;15.1384;81.855;42.634;12.5065;6.25784;-0.398251;2;
0.0202696;126.231;-0.0232545;15.1612;80.8769;41.9164;12.4625;6.23729;-0.400145;2;
0.0201678;126.312;-0.00122198;15.1801;79.9195;41.2263;12.4265;6.21821;-0.402038;2;
0.0195708;126.452;0.0249241;15.1908;79.0091;40.5909;12.407;6.20243;-0.403897;2;
0.0184641;126.549;0.0344009;15.1926;78.1471;40.0097;12.4054;6.19049;-0.405678;2;
0.0166361;126.627;0.00627963;15.1816;77.3555;39.5038;12.4301;6.18424;-0.407326;2;
0.0138121;126.787;-0.0599292;15.1534;76.6623;39.0988;12.4913;6.18574;-0.408804;2;
0.0102913;126.855;-0.149639;15.112;76.0371;38.7606;12.582;6.19412;-0.410034;2;
0.00620008;126.996;-0.274653;15.0596;75.4661;38.4731;12.6998;6.20892;-0.411;2;
0.00128317;127.082;-0.434313;14.9918;74.9756;38.2609;12.8569;6.23266;-0.411625;2;
-0.00411868;127.168;-0.537834;14.914;74.5303;38.0877;13.0443;6.26378;-0.411883;2;
-0.0099504;127.288;-0.664131;14.8267;74.1246;37.9469;13.2634;6.3027;-0.411718;2;
-0.0167384;127.369;-0.893538;14.7224;73.8118;37.8897;13.5324;6.35373;-0.411075;2;
-0.0244367;127.454;-1.03978;14.6016;73.5867;37.9098;13.821;6.41795;-0.409876;2;
-0.0325806;127.538;-1.30595;14.4715;73.402;37.961;14.1075;6.49289;-0.40811;2;
-0.0410168;127.654;-1.62732;14.3347;73.2417;38.0279;14.3873;6.57802;-0.405771;2;
-0.0495403;127.725;-1.83861;14.1937;73.0855;38.0917;14.6541;6.67274;-0.402814;2;
-0.0576379;127.758;-1.99421;14.0598;72.8826;38.1055;14.8895;6.77366;-0.399222;2;
-0.0662472;127.883;-2.13984;13.9225;72.7265;38.1576;15.1311;6.88885;-0.394933;2;
-0.0762973;127.908;-2.37399;13.77;72.7089;38.332;15.4153;7.02704;-0.389911;2;
-0.0873432;127.908;-2.6881;13.6083;72.7843;38.5862;15.7264;7.18653;-0.384135;2;
-0.100043;128.02;-3.25399;13.4287;73.0167;38.9801;16.093;7.37628;-0.377493;2;
-0.112477;128.083;-3.68472;13.2568;73.2167;39.3382;16.4395;7.57288;-0.370118;2;
-0.123497;128.109;-4.23778;13.1047;73.2741;39.5598;16.7221;7.75331;-0.36193;2;
-0.133394;128.157;-4.18693;12.9675;73.2191;39.6747;16.9535;7.92059;-0.352816;2;
-0.14179;128.205;-3.97938;12.8501;73.0166;39.6504;17.1172;8.06933;-0.342882;2;
-0.149893;128.236;-4.06376;12.7378;72.7837;39.596;17.2621;8.21146;-0.332084;2;
-0.160176;128.316;-3.95296;12.6021;72.7571;39.7262;17.4851;8.37165;-0.320399;2;
-0.170593;128.267;-4.31895;12.4669;72.7402;39.8617;17.7064;8.53012;-0.30783;2;
-0.18231;128.317;-4.57125;12.3187;72.8432;40.1029;17.9729;8.69952;-0.294311;2;
-0.186098;128.408;-4.71615;12.1755;72.9336;40.3272;18.2268;8.86332;-0.280344;1;
-0.185517;128.452;-5.05201;12.0431;72.9416;40.4744;18.4423;9.01638;-0.266444;1;
-0.183158;128.502;-4.86558;11.9303;72.7823;40.469;18.5844;9.14933;-0.252611;1;
-0.178525;128.532;-5.13751;11.8453;72.4095;40.2683;18.6292;9.25302;-0.239157;1;
-0.172144;128.655;-4.70591;11.7818;71.874;39.9217;18.601;9.33371;-0.226027;1;
-0.164608;128.818;-4.30397;11.7363;71.2307;39.4794;18.5218;9.39551;-0.213438;1;
-0.155678;128.919;-3.86112;11.71;70.4588;38.9282;18.3887;9.43863;-0.201199;4;
-0.145213;129.053;-3.04845;11.7065;69.5452;38.2602;18.1984;9.46107;-0.189423;4;
-0.134103;129.01;-2.56505;11.7171;68.573;37.5506;17.9864;9.47258;-0.178113;4;
-0.123081;128.918;-1.85199;11.7353;67.6097;36.8554;17.7766;9.47905;-0.167432;4;
-0.112393;128.83;-1.45679;11.7592;66.6774;36.1916;17.5756;9.48224;-0.15745;4;
-0.102437;128.738;-1.1164;11.7831;65.813;35.5876;17.3961;9.48632;-0.148126;4;
-0.0932884;128.641;-0.858082;11.8067;65.0224;35.045;17.2373;9.49098;-0.139537;4;
-0.0846906;128.556;-0.739397;11.8327;64.2813;34.5424;17.09;9.49391;-0.131664;4;
-0.0773351;128.454;-0.647907;11.8516;63.6528;34.1267;16.974;9.50118;-0.124509;4;
-0.0707483;128.361;-0.745728;11.8688;63.0925;33.7614;16.8735;9.50853;-0.118051;4;
-0.0653245;128.27;-0.938827;11.8775;62.6367;33.4731;16.8005;9.52026;-0.112196;4;
-0.0611243;128.15;-0.988905;11.8765;62.2898;33.2632;16.7553;9.53663;-0.106949;4;
-0.056951;128.045;-1.13684;11.8813;61.9428;33.0498;16.7042;9.54805;-0.102223;4;
-0.0536633;127.939;-1.38473;11.8788;61.6742;32.8916;16.6725;9.56263;-0.0979482;4;
-0.0509291;127.81;-1.47757;11.8733;61.4537;32.7656;16.6508;9.57783;-0.0940877;4;
-0.047725;127.698;-1.6637;11.8795;61.1881;32.6035;16.6107;9.585;-0.090627;4;
-0.045711;127.561;-1.68294;11.872;61.0286;32.5167;16.5994;9.5992;-0.0874837;4;
-0.0442472;127.426;-1.92008;11.8606;60.9167;32.4615;16.5985;9.61457;-0.0846898;4;
-0.0431933;127.297;-2.20616;11.8458;60.8403;32.4302;16.6056;9.63108;-0.0821325;4;
-0.0436802;127.137;-2.4798;11.8113;60.9015;32.4966;16.6516;9.65818;-0.0798248;4;
-0.0441649;126.983;-2.79595;11.7793;60.9609;32.5598;16.6947;9.68328;-0.0777176;4;
-0.0455384;126.818;-3.15637;11.7364;61.0993;32.6792;16.7601;9.71433;-0.0757823;4;
-0.0477967;126.641;-3.63349;11.683;61.3162;32.8547;16.8479;9.75136;-0.0740224;4;
-0.0497661;126.471;-4.09928;11.6355;61.5061;33.01;16.9266;9.78497;-0.0723673;4;
-0.0518959;126.284;-4.39035;11.5871;61.7097;33.1749;17.0088;9.81917;-0.0708069;4;
-0.0543444;126.084;-4.734;11.5359;61.9412;33.36;17.099;9.8553;-0.0693512;4;
-0.0559404;125.904;-5.13532;11.4978;62.0951;33.4874;17.1643;9.88329;-0.0679677;4;
-0.0578892;125.698;-5.33551;11.4556;62.2804;33.638;17.2393;9.91397;-0.0666377;4;
-0.0596695;125.502;-5.72249;11.416;62.4504;33.7776;17.3098;9.94334;-0.065301;4;
-0.0610871;125.305;-5.8751;11.3823;62.5871;33.8919;17.369;9.96884;-0.0640345;4;
-0.0631745;125.089;-6.07049;11.34;62.7841;34.0517;17.4478;10.0003;-0.0627843;4;
-0.0651698;124.876;-6.37903;11.2996;62.9724;34.2051;17.5239;10.0307;-0.0615667;4;
-0.0668378;124.678;-6.66359;11.263;63.1316;34.3376;17.5916;10.059;-0.0602783;4;
-0.0689905;124.447;-6.68358;11.2205;63.3344;34.5033;17.6738;10.0917;-0.0590052;4;
-0.0709906;124.226;-6.92944;11.1801;63.5233;34.6591;17.752;10.1233;-0.0577169;4;
-0.0729227;124.015;-7.10926;11.1399;63.7066;34.8119;17.8299;10.1552;-0.0563385;4;
-0.0758266;123.773;-7.32034;11.0874;63.9776;35.0327;17.9381;10.1967;-0.0549337;4;
-0.0778706;123.546;-7.45559;11.0452;64.1714;35.1956;18.0218;10.2311;-0.053451;2;
-0.080765;123.319;-7.76124;10.9915;64.4425;35.4199;18.1339;10.2751;-0.0518443;2;
-0.0838909;123.195;-7.78552;10.9354;64.7342;35.6613;18.2541;10.3215;-0.0502335;2;
-0.0864093;123.116;-8.30579;10.8864;64.9716;35.862;18.3573;10.3633;-0.0485382;2;
-0.0891309;123.08;-8.47971;10.8335;65.2281;36.0798;18.4699;10.4089;-0.0466802;2;
-0.0914993;123.049;-8.50571;10.7852;65.4526;36.2733;18.5721;10.4513;-0.0448161;2;
-0.092205;122.997;-8.70246;10.7556;65.5279;36.3503;18.6226;10.4782;-0.0428721;2;
-0.0930159;123.034;-8.58811;10.7238;65.6133;36.4362;18.678;10.5072;-0.0408234;2;
-0.0925331;123.004;-8.47193;10.7069;65.5824;36.4304;18.692;10.5235;-0.03877;2;
-0.0909622;122.962;-8.39119;10.701;65.4547;36.3496;18.6733;10.5304;-0.0365707;2;
-0.0886865;122.996;-7.77734;10.7036;65.2639;36.2193;18.6319;10.5301;-0.0343959;2;
-0.0857677;123.033;-7.49361;10.7139;65.0157;36.0444;18.5704;10.5235;-0.0322255;2;
-0.0824542;123.037;-7.07102;10.7272;64.7335;35.8453;18.4995;10.5147;-0.0298981;2;
-0.0788677;123.071;-6.45179;10.7443;64.427;35.6283;18.4206;10.5032;-0.0275899;2;
-0.074374;123.078;-5.94848;10.772;64.0403;35.3516;18.3157;10.4839;-0.0252116;2;
-0.0703709;123.137;-5.40555;10.7935;63.6985;35.1116;18.2282;10.4702;-0.0227692;2;
-0.0661821;123.163;-4.8532;10.8184;63.3403;34.8602;18.1353;10.4544;-0.0203868;2;
-0.0619221;123.193;-4.50403;10.8442;62.9767;34.6069;18.0421;10.4387;-0.0179565;2;
-0.0583403;123.257;-3.92039;10.8626;62.6736;34.4;17.9692;10.4289;-0.0155975;2;
-0.0548685;123.292;-3.75661;10.8815;62.3799;34.2002;17.8986;10.4189;-0.0133677;2;
-0.0513077;123.354;-3.46785;10.9025;62.0784;33.9952;17.8253;10.4078;-0.0111938;2;
-0.0488627;123.389;-3.3737;10.9114;61.8752;33.8625;17.7825;10.4052;-0.00920003;2;
-0.0460947;123.401;-3.25642;10.9261;61.6427;33.7075;17.7289;10.3985;-0.00733592;2;
-0.0439804;123.505;-3.21257;10.9349;61.4669;33.593;17.6915;10.3956;-0.00568797;2;
-0.0423498;123.543;-3.23515;10.9389;61.3333;33.5084;17.666;10.3958;-0.00417684;2;
-0.0403965;123.542;-3.20535;10.9487;61.1704;33.4018;17.6302;10.392;-0.00277557;2;
-0.0386703;123.647;-3.16855;10.9577;61.0264;33.3076;17.5983;10.3885;-0.00156504;2;
-0.0373256;123.687;-3.15687;10.963;60.9154;33.2365;17.5755;10.3872;-4.75566E-4;2;
-0.0358799;123.722;-3.13509;10.9711;60.7948;33.1576;17.5486;10.3839;5.01506E-4;2;
-0.0350499;123.789;-3.24669;10.9726;60.7275;33.1162;17.5368;10.3846;0.00132802;2;
-0.0345101;123.787;-3.33655;10.9717;60.6849;33.0915;17.5313;10.3867;0.00202688;2;
-0.0339789;123.839;-3.40116;10.9719;60.6425;33.0661;17.5248;10.3879;0.00262756;2;
-0.0336475;123.917;-3.52813;10.971;60.6165;33.0515;17.5218;10.3894;0.00308126;2;
-0.0331478;123.93;-3.69123;10.9739;60.5749;33.0243;17.5125;10.3882;0.00341797;2;
-0.0322769;123.942;-3.65409;10.9828;60.5;32.9724;17.492;10.383;0.00367279;2;
-0.0316796;124.012;-3.83653;10.9897;60.4481;32.936;17.477;10.3788;0.00378265;2;
-0.0305305;123.994;-3.85291;11.0056;60.3467;32.8629;17.4454;10.3686;0.00377604;2;
-0.0297308;124.098;-3.84922;11.0186;60.275;32.81;17.4214;10.3601;0.00362091;2;
-0.0287919;124.126;-3.99384;11.035;60.1902;32.7464;17.3918;10.3491;0.0033371;2;
-0.0278511;124.119;-4.09241;11.0529;60.1043;32.6813;17.3608;10.337;0.00293986;2;
-0.0269585;124.198;-3.99244;11.0716;60.0218;32.6176;17.3296;10.3242;0.00242869;2;
-0.0260954;124.25;-4.07449;11.0915;59.9409;32.554;17.2975;10.3104;0.00178223;2;
-0.0249908;124.26;-4.14817;11.1162;59.8379;32.4737;17.2576;10.2935;0.00103455;2;
-0.0240345;124.322;-4.08865;11.1397;59.7474;32.4018;17.2206;10.2772;2.08028E-4;2;
-0.0232973;124.342;-4.19798;11.1616;59.6753;32.3421;17.1882;10.2617;-7.2581E-4;2;
-0.0221856;124.333;-4.14323;11.19;59.5695;32.2577;17.1445;10.2421;-0.0017573;2;
-0.021251;124.42;-4.10207;11.2173;59.4785;32.1829;17.1042;10.2231;-0.002889;2;
-0.0203994;124.445;-4.15236;11.2444;59.3941;32.1122;17.0651;10.204;-0.00410614;2;
-0.0189341;124.44;-4.17074;11.2815;59.255;32.0023;17.0089;10.179;-0.00539246;4;
-0.0174463;124.52;-4.06551;11.3205;59.1131;31.8897;16.9507;10.1529;-0.00678965;4;
-0.0162342;124.419;-4.00748;11.3572;58.9943;31.7924;16.8983;10.1278;-0.00831451;4;
-0.0146268;124.257;-3.97663;11.401;58.84;31.6696;16.8344;10.0987;-0.00992839;4;
-0.0136073;124.09;-3.99551;11.4376;58.7366;31.5816;16.7847;10.0735;-0.0116511;4;
-0.0130971;123.918;-4.04333;11.4674;58.6775;31.5241;16.7473;10.0519;-0.0134369;4;
-0.0128806;123.747;-4.04789;11.4935;58.6438;31.4838;16.7168;10.0322;-0.0152893;4;
-0.0134304;123.577;-4.18409;11.5084;58.6774;31.4901;16.7056;10.0185;-0.0171789;4;
-0.0145381;123.387;-4.27126;11.5151;58.7601;31.5306;16.7085;10.0091;-0.0190994;4;
-0.0154284;123.212;-4.44403;11.5254;58.8236;31.5574;16.7055;9.99767;-0.0210378;4;
-0.0165551;123.035;-4.61926;11.5321;58.9081;31.5989;16.7087;9.9882;-0.0229797;4;
-0.0186952;122.838;-4.86407;11.5231;59.0827;31.7041;16.7388;9.98746;-0.0248942;4;
-0.0201896;122.644;-4.8946;11.524;59.2001;31.7694;16.752;9.98126;-0.0268178;4;
-0.0221012;122.463;-5.16527;11.5184;59.3551;31.8615;16.7767;9.97879;-0.0287175;4;
-0.0249017;122.247;-5.2956;11.4985;59.5899;32.0116;16.8265;9.98482;-0.0305211;4;
-0.026079;122.07;-5.55058;11.5028;59.6808;32.0597;16.8334;9.9772;-0.0323191;4;
-0.0279229;121.878;-5.70031;11.496;59.832;32.152;16.8596;9.97626;-0.0340144;4;
-0.0295532;121.661;-5.61281;11.4925;59.9643;32.231;16.8802;9.97352;-0.0357091;4;
-0.02994;121.484;-5.6885;11.5064;59.9864;32.2319;16.8683;9.96084;-0.0373377;4;
-0.0314916;121.297;-5.96528;11.5022;60.1132;32.3084;16.889;9.95889;-0.0388845;4;
-0.0327094;121.087;-5.8567;11.5029;60.2102;32.364;16.9008;9.95418;-0.0404231;4;
-0.0333312;120.9;-5.91942;11.5122;60.2542;32.3815;16.8965;9.94442;-0.0419571;4;
-0.0353778;120.692;-6.00444;11.4988;60.4268;32.4932;16.9334;9.94846;-0.0433294;4;
-0.0366614;120.493;-6.13684;11.4976;60.5307;32.5549;16.9484;9.94517;-0.0447835;4;
-0.0380905;120.31;-6.4192;11.4923;60.649;32.6286;16.9697;9.94476;-0.0460754;4;
-0.0400766;120.087;-6.24016;11.4785;60.8177;32.7397;17.0074;9.94977;-0.0473058;4;
-0.041632;119.885;-6.35255;11.4702;60.9484;32.8239;17.0341;9.95164;-0.0484833;4;
-0.0435761;119.692;-6.52221;11.4546;61.1153;32.9364;17.0742;9.95857;-0.0494929;4;
-0.0462812;119.465;-6.58458;11.4276;61.3511;33.1004;17.1367;9.97289;-0.0504379;4;
-0.0481685;119.262;-6.67714;11.4109;61.5146;33.213;17.1784;9.98137;-0.0512568;4;
-0.0513089;119.039;-6.77734;11.3749;61.792;33.4119;17.2586;10.0028;-0.0518977;4;
-0.0541762;118.824;-6.95722;11.3427;62.0454;33.5942;17.3321;10.0224;-0.0525004;4;
-0.056825;118.634;-7.29973;11.3115;62.2807;33.7656;17.4027;10.042;-0.0529099;4;
-0.0600093;118.416;-7.20348;11.2719;62.5652;33.9762;17.4915;10.0682;-0.0531723;4;
-0.0627626;118.207;-7.34983;11.2371;62.8235;34.1603;17.57;10.0918;-0.0533193;4;
-0.0653671;118.014;-7.48598;11.2021;63.0986;34.3383;17.6479;10.1164;-0.0532455;4;
-0.0688537;117.787;-7.60059;11.1548;63.4926;34.5791;17.7544;10.1506;-0.0530533;4;
-0.0712774;117.582;-7.72775;11.1198;63.817;34.7504;17.832;10.1766;-0.0527074;4;
-0.0752891;117.357;-7.86076;11.0627;64.3467;35.0353;17.9617;10.2201;-0.0521342;4;
-0.0788401;117.112;-8.10766;11.0118;64.8744;35.29;18.0789;10.2598;-0.0515427;4;
-0.0820983;116.894;-8.4844;10.9619;65.4193;35.5298;18.1922;10.2999;-0.0506571;4;
-0.0863078;116.61;-8.33425;10.8996;66.1313;35.8395;18.3385;10.3511;-0.0496277;4;
-0.0896161;116.374;-8.63926;10.8477;66.7937;36.0888;18.4593;10.3951;-0.0484889;4;
-0.0937389;116.122;-8.84006;10.7835;67.6272;36.4013;18.6116;10.4506;-0.0470484;4;
-0.097648;115.855;-8.96654;10.7216;68.5072;36.7014;18.76;10.5054;-0.0455093;4;
-0.100206;115.632;-9.16276;10.6738;69.2691;36.9085;18.8684;10.549;-0.043777;4;
-0.104457;115.34;-9.12305;10.6053;70.3625;37.2409;19.0362;10.6122;-0.0418508;4;
-0.107548;115.112;-9.6691;10.5497;71.3677;37.4917;19.1679;10.6646;-0.0398519;4;
